Устройство,Название,Серийный,Инвентарный,Покупка,Статус,Состояние,Списание,Nonee,Name1,Name2,Name3,Name4,Name5,Name6,Name7,Name8,Name9,Name10,Name11
Коммутатор,ARUBA 10GSFP,CN97KJW3RM,,,Склад,Рабочий,списан,/,,  ,,
Коммутатор,ARUBA 10GSFP,CN97KJW3SQ,,,Склад,Рабочий,списан,/,,  ,,
Коммутатор,ARUBA 10GSFP,CN97KJW3SR,,,Склад,Рабочий,списан,/,,  ,,
Коммутатор,ARUBA 10GSFP,CN97KJW3XK,,,Склад,Рабочий,списан,/,,  ,,
Коммутатор,ARUBA 10GSFP,CN97KJW3XV,,,Склад,Рабочий,списан,/,,  ,,
Коммутатор,ARUBA 10GSFP,CN97KJW4G9,,,Склад,Рабочий,списан,/,,  ,,
Коммутатор,ARUBA 10GSFP,CN97KJW4GC,,,Склад,Рабочий,списан,/,,  ,,
Коммутатор,ARUBA 10GSFP,CN97KJW4HS,,,Склад,Рабочий,списан,/,,  ,,
Коммутатор,ARUBA 10GSFP,CN97KJW4HX,,,Склад,Рабочий,списан,/,,  ,,
Коммутатор,ARUBA 10GSFP,CN97KJW4T3,,,Склад,Рабочий,списан,/,,  ,,
Коммутатор,ARUBA 10GSFP,CN97KJW4VJ,,,Склад,Рабочий,списан,/,,  ,,
Коммутатор,ARUBA 10GSFP,CN97KJW4X3,,,Склад,Рабочий,списан,/,,  ,,
Коммутатор,ARUBA 10GSFP,CN97KJW54Y,,,Склад,Рабочий,списан,/,,  ,,
Коммутатор,ARUBA 10GSFP,CN97KJW54Z,,,Склад,Рабочий,списан,/,,  ,,
Коммутатор,ARUBA 10GSFP,CN97KK2217,,,Эксплуатация,Рабочий,списан,/,,  ,,
Коммутатор,ARUBA 16SFP,CN97KK2210,,10.02.2020,Склад,Рабочий,списан,/,Склад-7,  ,,
Коммутатор,ARUBA 16SFP,CN97KK2211,,,Склад,Рабочий,списан,/,Склад-7,  ,,
Коммутатор,ARUBA 16SFP,CN97KK2213,,,Склад,Рабочий,списан,/,Склад-7,  ,,
Коммутатор,ARUBA 16SFP,CN97KK2214,,,Склад,Рабочий,списан,/,Склад-7,  ,,
Коммутатор,Aruba 2930M 40G 8 Smart Rate PoE+ 1-sl,SG97JQP817,600000018130,,Склад,Рабочий,на балансе,,,  ,,
Коммутатор,Aruba 2930M 40G 8 Smart Rate PoE+ 1-sl,SG97JQP81F,600000018123,,Склад,Рабочий,на балансе,,,  ,,
Коммутатор,Aruba 2930M 40G 8 Smart Rate PoE+ 1-sl,SG97JQP81G,600000018134,,Склад,Рабочий,на балансе,,,  ,,
Коммутатор,Aruba 2930M 40G 8 Smart Rate PoE+ 1-sl,SG97JQP81J,600000018135,,Склад,Рабочий,на балансе,,,  ,,
Коммутатор,Aruba 2930M 40G 8 Smart Rate PoE+ 1-sl,SG97JQP81K,600000018137,,Склад,Рабочий,на балансе,,,  ,,
Коммутатор,Aruba 2930M 40G 8 Smart Rate PoE+ 1-sl,SG97JQP81N ,600000018159,,Склад,Рабочий,на балансе,,,  ,,
Коммутатор,Aruba 2930M 40G 8 Smart Rate PoE+ 1-sl,SG97JQP81P,600000018161,,Склад,Рабочий,на балансе,,,  ,,
Коммутатор,Aruba 2930M 40G 8 Smart Rate PoE+ 1-sl,SG97JQP81R,600000018165,,Склад,Рабочий,на балансе,,,  ,,
Коммутатор,Aruba 2930M 40G 8 Smart Rate PoE+ 1-sl,SG97JQP81T,600000018168,,Склад,Рабочий,на балансе,,,  ,,
Коммутатор,Aruba 2930M 40G 8 Smart Rate PoE+ 1-sl,SG97JQP820,600000018121,,Склад,Рабочий,на балансе,,,  ,,
Коммутатор,Aruba 2930M 40G 8 Smart Rate PoE+ 1-sl,SG97JQP821,600000018174,,Склад,Рабочий,на балансе,,,  ,,
Коммутатор,Aruba 2930M 40G 8 Smart Rate PoE+ 1-sl,SG97JQP822,600000018120,,Склад,Рабочий,на балансе,,,  ,,
Коммутатор,Aruba 2930M 40G 8 Smart Rate PoE+ 1-sl,SG97JQP826 ,600000018178,,Склад,Рабочий,на балансе,,,  ,,
Коммутатор,Aruba 2930M 40G 8 Smart Rate PoE+ 1-sl,SG97JQP82P,600000018133,,Склад,Рабочий,на балансе,,,  ,,
Коммутатор,Aruba 2930M 40G 8 Smart Rate PoE+ 1-sl,SG97JQP82Q,600000018131,,Склад,Рабочий,на балансе,,,  ,,
Коммутатор,Aruba 2930M 40G 8 Smart Rate PoE+ 1-sl,SG97JQP82R,600000018132,,Склад,Рабочий,на балансе,,,  ,,
Коммутатор,Aruba 2930M 40G 8 Smart Rate PoE+ 1-sl,SG97JQP82S,600000018128,,Склад,Рабочий,на балансе,,,  ,,
Коммутатор,Aruba 2930M 40G 8 Smart Rate PoE+ 1-sl,SG97JQP82T,600000018126,,Склад,Рабочий,на балансе,,,  ,,
Коммутатор,Aruba 2930M 40G 8 Smart Rate PoE+ 1-sl,SG97JQP82V,600000018119,,Склад,Рабочий,на балансе,,,  ,,
Коммутатор,Aruba 2930M 40G 8 Smart Rate PoE+ 1-sl,SG97JQP82W ,600000018136,,Склад,Рабочий,на балансе,,,  ,,
Коммутатор,Aruba 2930M 40G 8 Smart Rate PoE+ 1-sl,SG97JQP82X,600000018127,,Склад,Рабочий,на балансе,,,  ,,
Коммутатор,Aruba 2930M 40G 8 Smart Rate PoE+ 1-sl,SG97JQP82Y ,600000018138,,Склад,Рабочий,на балансе,,,  ,,
Коммутатор,Aruba 2930M 40G 8 Smart Rate PoE+ 1-sl,SG97JQP82Z ,600000018139,,Склад,Рабочий,на балансе,,,  ,,
Коммутатор,Aruba 2930M 40G 8 Smart Rate PoE+ 1-sl,SG97JQP830,600000018140,,Склад,Рабочий,на балансе,,,  ,,
Коммутатор,Aruba 2930M 40G 8 Smart Rate PoE+ 1-sl,SG97JQP831,600000018141,,Склад,Рабочий,на балансе,,,  ,,
Коммутатор,Aruba 2930M 40G 8 Smart Rate PoE+ 1-sl,SG97JQP832,600000018142,,Склад,Рабочий,на балансе,,,  ,,
Коммутатор,Aruba 2930M 40G 8 Smart Rate PoE+ 1-sl,SG97JQP833,600000018143,,Склад,Рабочий,на балансе,,,  ,,
Коммутатор,Aruba 2930M 40G 8 Smart Rate PoE+ 1-sl,SG97JQP834,600000018144,,Склад,Рабочий,на балансе,,,  ,,
Коммутатор,Aruba 2930M 40G 8 Smart Rate PoE+ 1-sl,SG97JQP835,600000018145,,Склад,Рабочий,на балансе,,,  ,,
Коммутатор,Aruba 2930M 40G 8 Smart Rate PoE+ 1-sl,SG97JQP836,600000018146,,Склад,Рабочий,на балансе,,,  ,,
Коммутатор,Aruba 2930M 40G 8 Smart Rate PoE+ 1-sl,SG97JQP837,600000018147,,Склад,Рабочий,на балансе,,,  ,,
Коммутатор,Aruba 2930M 40G 8 Smart Rate PoE+ 1-sl,SG97JQP838 ,600000018148,,Склад,Рабочий,на балансе,,,  ,,
Коммутатор,Aruba 2930M 40G 8 Smart Rate PoE+ 1-sl,SG97JQP839,600000018149,,Склад,Рабочий,на балансе,,,  ,,
Коммутатор,Aruba 2930M 40G 8 Smart Rate PoE+ 1-sl,SG97JQP83B,600000018150,,Склад,Рабочий,на балансе,,,  ,,
Коммутатор,Aruba 2930M 40G 8 Smart Rate PoE+ 1-sl,SG97JQP83C ,600000018151,,Склад,Рабочий,на балансе,,,  ,,
Коммутатор,Aruba 2930M 40G 8 Smart Rate PoE+ 1-sl,SG97JQP83D,600000018152,,Склад,Рабочий,на балансе,,,  ,,
Коммутатор,Aruba 2930M 40G 8 Smart Rate PoE+ 1-sl,SG97JQP83F,600000018153,,Склад,Рабочий,на балансе,,,  ,,
Коммутатор,Aruba 2930M 40G 8 Smart Rate PoE+ 1-sl,SG97JQP83G,600000018154,,Склад,Рабочий,на балансе,,,  ,,
Коммутатор,Aruba 2930M 40G 8 Smart Rate PoE+ 1-sl,SG97JQP83H,600000018155,,Склад,Рабочий,на балансе,,,  ,,
Коммутатор,Aruba 2930M 40G 8 Smart Rate PoE+ 1-sl,SG97JQP83J,600000018156,,Склад,Рабочий,на балансе,,,  ,,
Коммутатор,Aruba 2930M 40G 8 Smart Rate PoE+ 1-sl,SG97JQP83K,600000018157,,Склад,Рабочий,на балансе,,,  ,,
Коммутатор,Aruba 2930M 40G 8 Smart Rate PoE+ 1-sl,SG97JQP83L ,600000018158,,Склад,Рабочий,на балансе,,,  ,,
Коммутатор,Aruba 2930M 40G 8 Smart Rate PoE+ 1-sl,SG97JQP83M,600000018118,,Склад,Рабочий,на балансе,,,  ,,
Коммутатор,Aruba 2930M 40G 8 Smart Rate PoE+ 1-sl,SG97JQP83N,600000018160,,Склад,Рабочий,на балансе,,,  ,,
Коммутатор,Aruba 2930M 40G 8 Smart Rate PoE+ 1-sl,SG97JQP83P,600000018122,,Склад,Рабочий,на балансе,,,  ,,
Коммутатор,Aruba 2930M 40G 8 Smart Rate PoE+ 1-sl,SG97JQP83Q,600000018162,,Склад,Рабочий,на балансе,,,  ,,
Коммутатор,Aruba 2930M 40G 8 Smart Rate PoE+ 1-sl,SG97JQP83R,600000018163,,Склад,Рабочий,на балансе,,,  ,,
Коммутатор,Aruba 2930M 40G 8 Smart Rate PoE+ 1-sl,SG97JQP83S ,600000018164,,Склад,Рабочий,на балансе,,,  ,,
Коммутатор,Aruba 2930M 40G 8 Smart Rate PoE+ 1-sl,SG97JQP83T,600000018129,,Склад,Рабочий,на балансе,,,  ,,
Коммутатор,Aruba 2930M 40G 8 Smart Rate PoE+ 1-sl,SG97JQP83V,600000018166,,Склад,Рабочий,на балансе,,,  ,,
Коммутатор,Aruba 2930M 40G 8 Smart Rate PoE+ 1-sl,SG97JQP83W,600000018167,,Склад,Рабочий,на балансе,,,  ,,
Коммутатор,Aruba 2930M 40G 8 Smart Rate PoE+ 1-sl,SG97JQP83X,600000018124,,Склад,Рабочий,на балансе,,,  ,,
Коммутатор,Aruba 2930M 40G 8 Smart Rate PoE+ 1-sl,SG97JQP83Y,600000018169,,Склад,Рабочий,на балансе,,,  ,,
Коммутатор,Aruba 2930M 40G 8 Smart Rate PoE+ 1-sl,SG97JQP83Z,600000018170,,Склад,Рабочий,на балансе,,,  ,,
Коммутатор,Aruba 2930M 40G 8 Smart Rate PoE+ 1-sl,SG97JQP840 ,600000018171,,Склад,Рабочий,на балансе,,,  ,,
Коммутатор,Aruba 2930M 40G 8 Smart Rate PoE+ 1-sl,SG97JQP841 ,600000018172,,Склад,Рабочий,на балансе,,,  ,,
Коммутатор,Aruba 2930M 40G 8 Smart Rate PoE+ 1-sl,SG97JQP842,600000018173,,Склад,Рабочий,на балансе,,,  ,,
Коммутатор,Aruba 2930M 40G 8 Smart Rate PoE+ 1-sl,SG97JQP843,600000018125,,Склад,Рабочий,на балансе,,,  ,,
Коммутатор,Aruba 2930M 40G 8 Smart Rate PoE+ 1-sl,SG97JQP844,600000018175,,Склад,Рабочий,на балансе,,,  ,,
Коммутатор,Aruba 2930M 40G 8 Smart Rate PoE+ 1-sl,SG97JQP845 ,600000018176,,Склад,Рабочий,на балансе,,,  ,,
Коммутатор,Aruba 2930M 40G 8 Smart Rate PoE+ 1-sl,SG97JQP846,600000018177,,Склад,Рабочий,на балансе,,,  ,,
Коммутатор,Aruba 2930M 40G 8 Smart Rate PoE+ 1-sl,SG97JQP847,600000018117,,Склад,Рабочий,на балансе,,,  ,,
Коммутатор,Aruba 2930M 40G 8 Smart Rate PoE+ 1-sl,SG97JQP848 ,600000018179,,Склад,Рабочий,на балансе,,,  ,,
Коммутатор,Aruba 2930M 40G 8 Smart Rate PoE+ 1-sl,SG97JQP849,600000018180,,Склад,Рабочий,на балансе,,,  ,,
Коммутатор,Aruba 2930M 40G 8 Smart Rate PoE+ 1-sl,SG97JQP84B,600000018181,,Склад,Рабочий,на балансе,,,  ,,
Коммутатор,Aruba 2930M 40G 8 Smart Rate PoE+ 1-sl,SG97JQP84C,600000018182,,Склад,Рабочий,на балансе,,,  ,,
Коммутатор,Aruba 2930M 40G 8 Smart Rate PoE+ 1-sl,SG97JQP84D ,600000018183,,Склад,Рабочий,на балансе,,,  ,,
Коммутатор,Aruba 2930M 40G 8 Smart Rate PoE+ 1-sl,SG97JQP84F ,600000018184,,Склад,Рабочий,на балансе,,,  ,,
Коммутатор,Aruba 2930M 40G 8 Smart Rate PoE+ 1-sl,SG97JQP84G,600000018185,,Склад,Рабочий,на балансе,,,  ,,
Коммутатор,Aruba 2930M 40G 8 Smart Rate PoE+ 1-sl,SG97JQP84H,600000018186,,Склад,Рабочий,на балансе,,,  ,,
Коммутатор,Aruba 2930M 40G 8 Smart Rate PoE+ 1-sl,SG97JQP84J,600000018187,,Склад,Рабочий,на балансе,,,  ,,
Коммутатор,Aruba 2930M 40G 8 Smart Rate PoE+ 1-sl,SG97JQP84K ,600000018188,,Склад,Рабочий,на балансе,,,  ,,
Ноутбук,Asus X515EA-BQ3271,90NB0TY1-M038N0,,,Склад,Рабочий,на балансе,,,  ,,
Ноутбук,Asus X515JA,,600000027570,,Эксплуатация,Рабочий,на балансе,,,Серікбай Болатхан Әбілбашарұлы  Пресс-служба ,,
Телефон,AVAYA 9404,15WZ2947000U,30000005621,22.12.2015,Эксплуатация,Рабочий,на балансе,,,Министерство Энергетики РК   Департамент по поддержке производственных и прикладных систем,,
Телефон,AVAYA 9404,15WZ29470010,30000005574,22.12.2015,Эксплуатация,Рабочий,на балансе,,,Министерство Энергетики РК   Департамент по поддержке производственных и прикладных систем,,
Телефон,AVAYA 9404,15WZ29470012,30000005611,22.12.2015,Эксплуатация,Рабочий,на балансе,,,Министерство Энергетики РК   Департамент по поддержке производственных и прикладных систем,,
Телефон,AVAYA 9404,15WZ2947001D,30000005587,22.12.2015,Эксплуатация,Рабочий,на балансе,,,Министерство Энергетики РК   Департамент по поддержке производственных и прикладных систем,,
Телефон,AVAYA 9404,15WZ29470023,30000005581,22.12.2015,Эксплуатация,Рабочий,на балансе,,,Министерство Энергетики РК   Департамент по поддержке производственных и прикладных систем,,
Телефон,AVAYA 9404,15WZ2947002X,30000005608,22.12.2015,Эксплуатация,Рабочий,на балансе,,,Министерство Энергетики РК   Департамент по поддержке производственных и прикладных систем,,
Телефон,AVAYA 9404,15WZ2947003D,,,Эксплуатация,Рабочий,на балансе,,,Министерство Энергетики РК   Департамент по поддержке производственных и прикладных систем,,
Телефон,AVAYA 9404,15WZ2947003J,30000005626,22.12.2015,Склад,Рабочий,на балансе,,Склад-7,  ,,
Телефон,AVAYA 9404,15WZ2947003L,30000005578,22.12.2015,Эксплуатация,Рабочий,на балансе,,,Министерство Энергетики РК   Департамент по поддержке производственных и прикладных систем,,
Телефон,AVAYA 9404,15WZ2947003M,30000005579,22.12.2015,Эксплуатация,Рабочий,на балансе,,,Министерство Энергетики РК   Департамент по поддержке производственных и прикладных систем,,
Телефон,AVAYA 9404,15WZ2947003X,30000005615,22.12.2015,Эксплуатация,Рабочий,на балансе,,,Министерство Энергетики РК   Департамент по поддержке производственных и прикладных систем,,
Телефон,AVAYA 9404,15WZ2947003Z,30000005620,22.12.2015,Эксплуатация,Рабочий,на балансе,,,Министерство Энергетики РК   Департамент по поддержке производственных и прикладных систем,,
Телефон,AVAYA 9404,15WZ29470040,30000005588,22.12.2015,Эксплуатация,Рабочий,на балансе,,,Министерство Энергетики РК   Департамент по поддержке производственных и прикладных систем,,
Телефон,AVAYA 9404,15WZ29470045,30000005613,22.12.2015,Эксплуатация,Рабочий,на балансе,,,Министерство Энергетики РК   Департамент по поддержке производственных и прикладных систем,,
Телефон,AVAYA 9404,15WZ2947004B,30000005586,22.12.2015,Эксплуатация,Рабочий,на балансе,,,Министерство Энергетики РК   Департамент по поддержке производственных и прикладных систем,,
Телефон,AVAYA 9404,15WZ2947004C,30000005590,22.12.2015,Эксплуатация,Рабочий,на балансе,,,Министерство Энергетики РК   Департамент по поддержке производственных и прикладных систем,,
Телефон,AVAYA 9404,15WZ2947004F,30000005624,22.12.2015,Склад,Рабочий,на балансе,,Склад-7,  ,,
Телефон,AVAYA 9404,15WZ2947004K,30000005589,22.12.2015,Эксплуатация,Рабочий,на балансе,,,Министерство Энергетики РК   Департамент по поддержке производственных и прикладных систем,,
Телефон,AVAYA 9404,15WZ2947004M,30000005596,22.12.2015,Эксплуатация,Рабочий,на балансе,,,Министерство Энергетики РК   Департамент по поддержке производственных и прикладных систем,,
Телефон,AVAYA 9404,15WZ2947004X,30000005616,22.12.2015,Эксплуатация,Рабочий,на балансе,,,Министерство Энергетики РК   Департамент по поддержке производственных и прикладных систем,,
Телефон,AVAYA 9404,15WZ29470052,30000005570,22.12.2015,Эксплуатация,Рабочий,на балансе,,,Министерство Энергетики РК   Департамент по поддержке производственных и прикладных систем,,
Телефон,AVAYA 9404,15WZ29470056,30000005623,22.12.2015,Эксплуатация,Рабочий,на балансе,,,Министерство Энергетики РК   Департамент по поддержке производственных и прикладных систем,,
Телефон,AVAYA 9404,15WZ2947005J,30000005610,22.12.2015,Эксплуатация,Рабочий,на балансе,,,Министерство Энергетики РК   Департамент по поддержке производственных и прикладных систем,,
Телефон,AVAYA 9404,15WZ29470064,30000005595,22.12.2015,Эксплуатация,Рабочий,на балансе,,,Министерство Энергетики РК   Департамент по поддержке производственных и прикладных систем,,
Телефон,AVAYA 9404,15WZ29470066,30000005584,22.12.2015,Эксплуатация,Рабочий,на балансе,,,Министерство Энергетики РК   Департамент по поддержке производственных и прикладных систем,,
Телефон,AVAYA 9404,15WZ29470069,30000005572,22.12.2015,Эксплуатация,Рабочий,на балансе,,,Министерство Энергетики РК   Департамент по поддержке производственных и прикладных систем,,
Телефон,AVAYA 9404,15WZ2947006D,30000005619,22.12.2015,Эксплуатация,Рабочий,на балансе,,,Министерство Энергетики РК   Департамент по поддержке производственных и прикладных систем,,
Телефон,AVAYA 9404,15WZ2947006F,30000005573,22.12.2015,Эксплуатация,Рабочий,на балансе,,,Министерство Энергетики РК   Департамент по поддержке производственных и прикладных систем,,
Телефон,AVAYA 9404,15WZ2947006L,30000005607,22.12.2015,Эксплуатация,Рабочий,на балансе,,,Министерство Энергетики РК   Департамент по поддержке производственных и прикладных систем,,
Телефон,AVAYA 9404,15WZ2947006N,30000005577,22.12.2015,Эксплуатация,Рабочий,на балансе,,,Министерство Энергетики РК   Департамент по поддержке производственных и прикладных систем,,
Телефон,AVAYA 9404,15WZ29470071,30000005603,22.12.2015,Эксплуатация,Рабочий,на балансе,,,Министерство Энергетики РК   Департамент по поддержке производственных и прикладных систем,,
Телефон,AVAYA 9404,15WZ29470075,30000005605,22.12.2015,Эксплуатация,Рабочий,на балансе,,,Министерство Энергетики РК   Департамент по поддержке производственных и прикладных систем,,
Телефон,AVAYA 9404,15WZ29470077,30000005629,22.12.2015,Склад,Рабочий,на балансе,,Склад-7,  ,,
Телефон,AVAYA 9404,15WZ29470078,30000005583,22.12.2015,Эксплуатация,Рабочий,на балансе,,,Министерство Энергетики РК   Департамент по поддержке производственных и прикладных систем,,
Телефон,AVAYA 9404,15WZ2947007A,30000005601,22.12.2015,Эксплуатация,Рабочий,на балансе,,,Министерство Энергетики РК   Департамент по поддержке производственных и прикладных систем,,
Телефон,AVAYA 9404,15WZ2947007C,30000005609,22.12.2015,Эксплуатация,Рабочий,на балансе,,,Министерство Энергетики РК   Департамент по поддержке производственных и прикладных систем,,
Телефон,AVAYA 9404,15WZ2947007F,30000005614,22.12.2015,Эксплуатация,Рабочий,на балансе,,,Министерство Энергетики РК   Департамент по поддержке производственных и прикладных систем,,
Телефон,AVAYA 9404,15WZ2947007G,30000005585,22.12.2015,Эксплуатация,Рабочий,на балансе,,,Министерство Энергетики РК   Департамент по поддержке производственных и прикладных систем,,
Телефон,AVAYA 9404,15WZ2947007H,30000005593,22.12.2015,Эксплуатация,Рабочий,на балансе,,,Министерство Энергетики РК   Департамент по поддержке производственных и прикладных систем,,
Телефон,AVAYA 9404,15WZ2947007J,30000005571,22.12.2015,Эксплуатация,Рабочий,на балансе,,,Министерство Энергетики РК   Департамент по поддержке производственных и прикладных систем,,
Телефон,AVAYA 9404,15WZ2947007K,30000005612,22.12.2015,Эксплуатация,Рабочий,на балансе,,,Министерство Энергетики РК   Департамент по поддержке производственных и прикладных систем,,
Телефон,AVAYA 9404,15WZ2947007L,30000005627,22.12.2015,Склад,Рабочий,на балансе,,Склад-7,  ,,
Телефон,AVAYA 9404,15WZ2947007M,30000005622,22.12.2015,Эксплуатация,Рабочий,на балансе,,,Министерство Энергетики РК   Департамент по поддержке производственных и прикладных систем,,
Телефон,AVAYA 9404,15WZ2947007N,30000005618,22.12.2015,Временное пользование,Рабочий,на балансе,,,  ,,
Телефон,AVAYA 9404,15WZ2947007R,30000005602,22.12.2015,Эксплуатация,Рабочий,на балансе,,,Министерство Энергетики РК   Департамент по поддержке производственных и прикладных систем,,
Телефон,AVAYA 9404,15WZ2947007S,30000005576,22.12.2015,Эксплуатация,Рабочий,на балансе,,,Министерство Энергетики РК   Департамент по поддержке производственных и прикладных систем,,
Телефон,AVAYA 9404,15WZ2947007V,30000005575,22.12.2015,Эксплуатация,Рабочий,на балансе,,,Министерство Энергетики РК   Департамент по поддержке производственных и прикладных систем,,
Телефон,AVAYA 9404,15WZ2947007X,30000005580,22.12.2015,Эксплуатация,Рабочий,на балансе,,,Министерство Энергетики РК   Департамент по поддержке производственных и прикладных систем,,
Телефон,AVAYA 9404,15WZ2947007Y,30000005604,22.12.2015,Эксплуатация,Рабочий,на балансе,,,Министерство Энергетики РК   Департамент по поддержке производственных и прикладных систем,,
Телефон,AVAYA 9404,15WZ29470083,30000005599,22.12.2015,Эксплуатация,Рабочий,на балансе,,,Министерство Энергетики РК   Департамент по поддержке производственных и прикладных систем,,
Телефон,AVAYA 9404,15WZ29470085,30000005606,22.12.2015,Эксплуатация,Рабочий,на балансе,,,Министерство Энергетики РК   Департамент по поддержке производственных и прикладных систем,,
Телефон,AVAYA 9404,15WZ29470086,30000005594,22.12.2015,Эксплуатация,Рабочий,на балансе,,,Министерство Энергетики РК   Департамент по поддержке производственных и прикладных систем,,
Телефон,AVAYA 9404,15WZ29470087,30000005582,22.12.2015,Временное пользование,Рабочий,на балансе,,0110бл.А,Максутбеков Асет Максутбекович  Департамент поддержки и развития ИТ-сервисов,,
Телефон,AVAYA 9404,15WZ2947008B,30000005597,22.12.2015,Эксплуатация,Рабочий,на балансе,,,Министерство Энергетики РК   Департамент по поддержке производственных и прикладных систем,,
Телефон,AVAYA 9404,15WZ2947008H,30000005617,22.12.2015,Эксплуатация,Рабочий,на балансе,,,Министерство Энергетики РК   Департамент по поддержке производственных и прикладных систем,,
Телефон,AVAYA 9404,15WZ2947008L,30000005628,22.12.2015,Склад,Рабочий,на балансе,,Склад-7,  ,,
Телефон,AVAYA 9404,15WZ2947008P,30000005600,22.12.2015,Эксплуатация,Рабочий,на балансе,,,Министерство Энергетики РК   Департамент по поддержке производственных и прикладных систем,,
Телефон,AVAYA 9404,15WZ2947008S,30000005625,22.12.2015,Склад,Рабочий,на балансе,,Склад-7,  ,,
Телефон,AVAYA 9404,15WZ2947008W,30000005598,22.12.2015,Эксплуатация,Рабочий,на балансе,,,Министерство Энергетики РК   Департамент по поддержке производственных и прикладных систем,,
Телефон,AVAYA 9404,15WZ29470090,30000005591,22.12.2015,Эксплуатация,Рабочий,на балансе,,,Министерство Энергетики РК   Департамент по поддержке производственных и прикладных систем,,
Телефон,Avaya 9404,16WX185005LH,,23.07.2018,Эксплуатация,Рабочий,на балансе,,,Министерство Энергетики РК   Департамент по поддержке производственных и прикладных систем,,
Телефон,Avaya 9404,16WZ1640023F,030000007288,23.07.2018,Эксплуатация,Рабочий,на балансе,,,Министерство Энергетики РК   Департамент по поддержке производственных и прикладных систем,,
Телефон,Avaya 9404,16WZ1640024X,030000007263,23.07.2018,Эксплуатация,Рабочий,на балансе,,,Министерство Энергетики РК   Департамент по поддержке производственных и прикладных систем,,
Телефон,Avaya 9404,16WZ16400264,030000007290,23.07.2018,Эксплуатация,Рабочий,на балансе,,,Министерство Энергетики РК   Департамент по поддержке производственных и прикладных систем,,
Телефон,Avaya 9404,16WZ1640026C,030000007218,23.07.2018,Эксплуатация,Рабочий,на балансе,,,Министерство Энергетики РК   Департамент по поддержке производственных и прикладных систем,,
Телефон,Avaya 9404,16WZ164002EP,030000007265,23.07.2018,Эксплуатация,Рабочий,на балансе,,,Министерство Энергетики РК   Департамент по поддержке производственных и прикладных систем,,
Телефон,Avaya 9404,16WZ164002F9,030000007301,23.07.2018,Эксплуатация,Рабочий,на балансе,,,Министерство Энергетики РК   Департамент по поддержке производственных и прикладных систем,,
Телефон,Avaya 9404,16WZ164002J7,030000007244,23.07.2018,Эксплуатация,Рабочий,на балансе,,,Министерство Энергетики РК   Департамент по поддержке производственных и прикладных систем,,
Телефон,Avaya 9404,16WZ164002KT,030000007318,23.07.2018,Эксплуатация,Рабочий,на балансе,,,Министерство Энергетики РК   Департамент по поддержке производственных и прикладных систем,,
